ID,名称,中文名称
943,ヒヒイロカネ,绯绯色金
944,虚竜鱗石,虚龙鳞石
945,月虹の結晶,月虹之结晶
946,無の欠片,無之碎片
947,最終鉱石,最终矿石
948,封魔の石版,封魔石版
949,森羅の石版,森罗石版
950,大罪の石版,大罪石版
951,白の石版,白石版
952,黒の石版,黑石版
953,神鳴鍛冶製法,神鸣锻冶制法
954,魔閤鍛冶製法,魔阁锻冶制法
955,英雄鍛冶製法,英雄锻冶制法
956,ヤマタイ究極鍛冶製法,邪马台究极锻冶制法
957,邪神城の鍵,邪神城之钥
958,魔女秘薬製法,魔女秘药制法
959,永遠を誓う指輪,永恒誓言之戒
960,ルーラールーラー,平衡之钥
1001,スライム娘のミルク,史莱姆娘的乳汁
1002,バニースライム娘のミルク,兔子史莱姆娘的乳汁
1004,ナメクジ娘のミルク,蛞蝓娘的乳汁
1005,インプのミルク,小恶魔的乳汁
1006,マンドラゴラ娘のミルク,曼德拉娘的乳汁
1007,犬娘のミルク,犬娘的乳汁
1008,ミミズ娘のミルク,蚯蚓娘的乳汁
1009,ゴブリン娘のミルク,哥布林娘的乳汁
1010,プチラミアのミルク,迷你拉米亚的乳汁
1011,ヴァンパイアガールのミルク,萝莉吸血鬼的乳汁
1012,ドラゴンパピーのミルク,迷你龙的乳汁
1013,ネズミ娘のミルク,鼠娘的乳汁
1014,狼娘のミルク,狼娘的乳汁
1015,フェニックス娘のミルク,凤凰娘的乳汁
1016,ヒル娘のミルク,水蛭娘的乳汁
1017,ウサギ娘のミルク,兔娘的乳汁
1018,羊娘のミルク,羊娘的乳汁
1019,シュリーのミルク,修莉的乳汁
1020,ジェイドのミルク,杰伊德的乳汁
1021,シェスタのミルク,谢丝塔的乳汁
1022,ヌルコのミルク,黏黏子的乳汁
1023,オーク娘のミルク,兽人娘的乳汁
1024,ミツバチ娘のミルク,蜜蜂娘的乳汁
1025,スズメ娘のミルク,麻雀娘的乳汁
1026,ハーピーのミルク,哈比的乳汁
1027,ハーピーツインズのミルク,哈比姐妹的乳汁
1028,クィーンハーピーのミルク,哈比女王的乳汁
1029,ハイスラッグ娘のミルク,高阶蛞蝓娘的乳汁
1030,ナメクジシスターのミルク,蛞蝓修女的乳汁
1031,スラグスターズのミルク,蛞蝓群星的乳汁
1032,ジャックオーランタンのミルク,杰克灯笼的乳汁
1033,ローパー娘のミルク,树绳妖娘的乳汁
1034,メーダ娘のミルク,梅达娘的乳汁
1035,キャンドル娘のミルク,蜡烛娘的乳汁
1036,イーターのミルク,伊塔的乳汁
1037,ライオットのミルク,莱奥特的乳汁
1038,ルクスルのミルク,露克斯的乳汁
1039,ダークエルフ剣士のミルク,暗精灵剑士的乳汁
1040,ダークエルフ召喚師のミルク,暗精灵召唤士的乳汁
1041,フェアリーのミルク,小仙子的乳汁
1042,ミニカニ娘のミルク,迷你蟹娘的乳汁
1043,ナマズ娘のミルク,鲶鱼娘的乳汁
1044,ラフレシア娘のミルク,霸王花娘的乳汁
1045,セントールのミルク,半人马的乳汁
1046,銀狐二尾のミルク,银狐二尾的乳汁
1047,かむろ二尾のミルク,神室二尾的乳汁
1048,クモ娘のミルク,蜘蛛娘的乳汁
1049,ミミック娘のミルク,宝箱娘的乳汁
1050,七尾のミルク,七尾的乳汁
1051,モリガンのミルク,摩莉甘的乳汁
1052,ナマコ娘のミルク,海参娘的乳汁
1053,貝娘のミルク,贝娘的乳汁
1054,カニ娘のミルク,螃蟹娘的乳汁
1055,スライムベス娘のミルク,史莱姆贝丝娘的乳汁
1056,スイカ娘のミルク,西瓜娘的乳汁
1057,ウツボカズラ娘のミルク,猪笼草娘的乳汁
1058,ラミアのミルク,拉米亚的乳汁
1059,ワカメ娘のミルク,裙带菜娘的乳汁
1060,クラゲ娘のミルク,海蜇娘的乳汁
1061,イソギンチャク娘のミルク,海葵娘的乳汁
1062,アンコウ娘のミルク,鮟鱇鱼娘的乳汁
1063,メイアのミルク,梅尔的乳汁
1064,17ページのミルク,17页的乳汁
1065,257ページのミルク,257页的乳汁
1066,65537ページのミルク,65537页的乳汁
1067,シスターラミアのミルク,修女拉米亚的乳汁
1068,シスキュバスのミルク,修女魅魔的乳汁
1069,アリクイ娘のミルク,食蚁兽娘的乳汁
1070,グリズリー娘のミルク,灰熊娘的乳汁
1071,XX-7のミルク,""
1072,リトルバグのミルク,小虫的乳汁
1073,キャンサーロイドのミルク,巨蟹机器人的乳汁
1074,ブリュンヒルデのミルク,布伦希尔德的乳汁
1075,ゴーストのミルク,幽灵的乳汁
1076,呪いの人形娘のミルク,诅咒人偶娘的乳汁
1077,ゾンビ剣士のミルク,僵尸剑士的乳汁
1078,ゾンビ娘のミルク,僵尸娘的乳汁
1082,フレデリカのミルク,芙蕾德莉卡的乳汁
1083,クロムのミルク,库洛姆的乳汁
1084,エルフのミルク,精灵的乳汁
1085,ブラウニーズのミルク,棕精灵的乳汁
1086,ツインズフェアリーのミルク,小仙子姐妹的乳汁
1087,フェアリーズのミルク,小仙子们的乳汁
1093,シルフのミルク,希尔芙的乳汁
1095,タランチュラ娘のミルク,塔兰图拉毒蛛娘的乳汁
1096,ミノタウロス娘のミルク,米诺陶洛斯娘的乳汁
1097,バンダースナッチ娘のミルク,攫速者娘的乳汁
1098,エヴァのミルク,伊娃的乳汁
1099,サボレスのミルク,萨博雷斯的乳汁
1100,ムカデ娘のミルク,蜈蚣娘的乳汁
1101,サソリ娘のミルク,蝎娘的乳汁
1102,サボテン娘のミルク,仙人掌娘的乳汁
1103,ダチョウ娘のミルク,鸵鸟娘的乳汁
1104,ランプの魔女のミルク,神灯魔女的乳汁
1105,ミイラ娘のミルク,木乃伊娘的乳汁
1106,コブラ娘のミルク,眼镜蛇娘的乳汁
1107,ネフェルラミアスのミルク,奈夫顿拉米亚们的乳汁
1108,スフィンクスのミルク,斯芬克斯的乳汁
1109,サラのミルク,萨拉的乳汁
1110,アスタロトのミルク,阿斯塔洛特的乳汁
1111,ワニ娘のミルク,鳄鱼娘的乳汁
1112,サキのミルク,萨琪的乳汁
1113,デビルファイターのミルク,恶魔战士的乳汁
1114,大蜘蛛のミルク,大蜘蛛的乳汁
1115,サックボアのミルク,榨精生物的乳汁
1116,アイアンメイデンのミルク,铁处女的乳汁
1117,ワームビレッジャのミルク,蠕虫村姑的乳汁
1118,ウーストレルのミルク,乌斯托尔的乳汁
1119,蜜壺のミルク,蜜壶的乳汁
1120,リリィのミルク,莉莉的乳汁
1121,小鬼のミルク,小鬼的乳汁
1122,オナホ娘のミルク,飞机杯娘的乳汁
1123,ナーキュバスのミルク,护士魅魔的乳汁
1124,ルシアのミルク,露西亚的乳汁
1125,百々目鬼のミルク,百目鬼的乳汁
1126,リザードシーフのミルク,蜥蜴盗贼的乳汁
1127,リザードシーフ剣士のミルク,蜥蜴盗贼剑士的乳汁
1128,リザードボスのミルク,蜥蜴首领的乳汁
1129,蜃気楼娘のミルク,海市蜃楼娘的乳汁
1130,アリジゴク娘のミルク,蚁狮娘的乳汁
1131,サンドワーム娘のミルク,沙虫娘的乳汁
1132,デザートスキュラのミルク,沙漠斯库拉的乳汁
1133,ノームのミルク,诺姆的乳汁
1134,ヴィタエのミルク,薇塔耶的乳汁
1135,ヴェータラのミルク,维塔拉的乳汁
1136,ヴァルトのミルク,瓦尔特的乳汁
1137,シニファのミルク,希妮法的乳汁
1138,シャドー娘のミルク,影子娘的乳汁
1139,ガイストビーネのミルク,画像娘的乳汁
1140,キメラホムンクルスのミルク,奇美拉人造人的乳汁
1141,アイアンメイデン改のミルク,铁处女改的乳汁
1142,ジャンクドール娘のミルク,废品人偶娘的乳汁
1143,アドラメレクのミルク,阿德拉梅莱克的乳汁
1144,アリスフィーズ16世のミルク,爱丽丝菲兹16世的乳汁
1145,死神のミルク,死神的乳汁
1148,ぐったりインプのミルク,疲惫小恶魔的乳汁
1149,おどおどインプのミルク,发抖小恶魔的乳汁
1151,きのこ娘のミルク,蘑菇娘的乳汁
1152,ノビスタドール娘のミルク,隐形虫娘的乳汁
1153,ウルスキュラのミルク,狼首斯库拉的乳汁
1154,襖のミルク,袄的乳汁
1155,マーメイドのミルク,人鱼的乳汁
1156,商人マーメイドのミルク,商人人鱼的乳汁
1157,海賊マーメイドのミルク,海贼人鱼的乳汁
1158,一反木綿娘のミルク,一反木绵娘的乳汁
1161,ダゴン娘のミルク,达贡娘的乳汁
1162,人魂娘のミルク,人魂娘的乳汁
1163,アシェルのミルク,阿谢尔的乳汁
1164,ボニーのミルク,波妮的乳汁
1165,タツノコ海兵のミルク,龙之子海兵的乳汁
1166,ウミウシ海兵のミルク,海蛞蝓海兵的乳汁
1167,リヴァイアサン娘のミルク,利维坦娘的乳汁
1168,カエル娘のミルク,青蛙娘的乳汁
1170,ケンタウロス娘のミルク,马人娘的乳汁
1171,アルラウネのミルク,阿娜温的乳汁
1172,御菊蟲のミルク,御菊虫的乳汁
1173,幽霊娘のミルク,幽灵娘的乳汁
1174,ハコイリのミルク,箱中千金的乳汁
1175,デュラハンのミルク,杜拉罕的乳汁
1176,ケルベロスのミルク,刻耳柏洛斯的乳汁
1177,アルマエルマのミルク,阿露艾露玛的乳汁
1178,グランベリアのミルク,古兰贝莉娅的乳汁
1179,濡れ女のミルク,濡女的乳汁
1180,ハイミノタウロスのミルク,高阶米诺陶洛斯的乳汁
1181,ミズタウロスのミルク,米诺陶洛斯女士的乳汁
1182,ジニタウロスのミルク,技师米诺陶洛斯的乳汁
1183,斉天大聖のミルク,齐天大圣的乳汁
1184,牛魔王のミルク,牛魔王的乳汁
1185,くのいちエルフのミルク,女忍精灵的乳汁
1186,サムライエルフのミルク,武士精灵的乳汁
1187,雪女のミルク,雪女的乳汁
1188,ねこまたのミルク,猫又的乳汁
1189,あかなめのミルク,垢舐鬼的乳汁
1190,河童のミルク,河童的乳汁
1191,二口娘のミルク,二口娘的乳汁
1192,白蛇様のミルク,白蛇大人的乳汁
1193,巫女ラミアのミルク,巫女拉米亚的乳汁
1194,巫女アラクネのミルク,巫女阿拉克涅的乳汁
1195,毛倡妓のミルク,毛倡妓的乳汁
1196,ヤマタノオロチのミルク,八岐大蛇的乳汁
1197,マジカルアゲハのミルク,魔法凤蝶的乳汁
1198,マジカルフライのミルク,魔法飞蛾的乳汁
1199,マジカルテントウのミルク,魔法瓢虫的乳汁
1200,マジカルピクシーのミルク,魔法皮克西的乳汁
1201,マジカルエルフのミルク,魔法精灵的乳汁
1202,マジカルサキュバスのミルク,魔法魅魔的乳汁
1203,メフィストのミルク,梅菲斯特的乳汁
1204,カマキリ娘のミルク,螳螂娘的乳汁
1205,カイコ娘のミルク,蚕娘的乳汁
1206,アルラ・アルムのミルク,阿娜・阿尔姆的乳汁
1207,アルラ・ルーティーのミルク,阿娜・鲁蒂的乳汁
1208,アルラ・ボアのミルク,阿娜・吞噬藤的乳汁
1209,アルラ・パラソルのミルク,阿娜・伞菌的乳汁
1210,アルラ・プリズンのミルク,阿娜・囚笼花的乳汁
1211,アルラ・マッシュのミルク,阿娜・菌菇的乳汁
1212,ドローシーのミルク,多萝西的乳汁
1213,ラフィのミルク,拉菲的乳汁
1214,ディーナのミルク,迪娜的乳汁
1215,アルラ・プリエステスのミルク,阿娜-普莉艾丝缇丝的乳汁
1216,モス娘のミルク,蛾娘的乳汁
1217,モスキート娘のミルク,蚊子娘的乳汁
1218,イモムシ娘のミルク,毛毛虫娘的乳汁
1219,スズメバチ娘のミルク,胡蜂娘的乳汁
1220,クィーン・ビーのミルク,蜂后的乳汁
1221,テスカポリトカのミルク,特斯卡波利托卡的乳汁
1222,ケツァルクコァトルのミルク,羽蛇神的乳汁
1223,グノーシスのミルク,格诺西丝的乳汁
1224,シオンのミルク,锡安的乳汁
1225,ジェリー娘のミルク,果冻娘的乳汁
1226,ブロブ娘のミルク,粘体娘的乳汁
1227,グリーンスライムのミルク,绿史莱姆的乳汁
1228,レッドスライムのミルク,红史莱姆的乳汁
1229,ブルースライムのミルク,蓝史莱姆的乳汁
1230,パープルスライムのミルク,紫史莱姆的乳汁
1231,ウンディーネのミルク,温蒂妮的乳汁
1232,エルベティエのミルク,艾露贝提耶的乳汁
1233,アリ娘のミルク,蚂蚁娘的乳汁
1234,オートマータ娘のミルク,自动机娘的乳汁
1235,パイズリ人形のミルク,乳交人偶的乳汁
1236,スキュラのミルク,斯库拉的乳汁
1237,メデューサのミルク,美杜莎的乳汁
1238,あげは娘のミルク,凤蝶娘的乳汁
1239,ブロム娘のミルク,剧毒史莱姆娘的乳汁
1240,ウォーマーのミルク,沼泽毒尸的乳汁
1241,グールのミルク,食尸鬼的乳汁
1244,フェイクジェリーのミルク,假水母的乳汁
1245,ウィングハーピーのミルク,翼身哈比的乳汁
1246,ナイトハーピーのミルク,骑士哈比的乳汁
1247,マッドゴーレム娘のミルク,疯狂泥魔像娘的乳汁
1248,ゴーレム娘のミルク,魔像娘的乳汁
1249,ハナビラカマキリ娘のミルク,兰花螳螂娘的乳汁
1250,ブラックゴーレムのミルク,黑暗魔像的乳汁
1251,狐獣のミルク,狐兽的乳汁
1252,くのいち三尾のミルク,女忍三尾的乳汁
1253,もののふ四尾のミルク,武士四尾的乳汁
1254,クィーンアントのミルク,蚁后的乳汁
1255,リリスのミルク,莉莉丝的乳汁
1256,溶岩娘のミルク,熔岩娘的乳汁
1257,デーモンラミアのミルク,恶魔拉米亚的乳汁
1258,デーモンスキュラのミルク,恶魔斯库拉的乳汁
1259,セイレーンのミルク,塞壬的乳汁
1260,サンゴ娘のミルク,珊瑚娘的乳汁
1261,ヒトデ娘のミルク,海星娘的乳汁
1262,ベルゼバブのミルク,别西卜的乳汁
1263,ベルゼバブのミルク,别西卜的乳汁
1264,ベルゼバブのミルク,别西卜的乳汁
1265,アークジェリーのミルク,电弧水母的乳汁
1266,エルダースキュラのミルク,长老斯库拉的乳汁
1267,ポセイドネスのミルク,波塞冬尼斯的乳汁
1268,サキュバスハーレムのミルク,魅魔后宫的乳汁
1272,メイキュバスのミルク,女仆魅魔的乳汁
1273,マキュバスのミルク,魔力魅魔的乳汁
1274,ミンキュバスのミルク,幼女魅魔的乳汁
1275,レンキュバスのミルク,吸能魅魔的乳汁
1276,サキュバスのミルク,魅魔的乳汁
1277,デーモンサキュバスのミルク,恶魔魅魔的乳汁
1278,メイドスキュラのミルク,女仆斯库拉的乳汁
1279,マダムインセクトのミルク,昆虫夫人的乳汁
1280,マダムアンブレラのミルク,夫人伞的乳汁
1281,アラディアのミルク,阿拉迪亚的乳汁
1282,キャンディのミルク,坎蒂的乳汁
1283,バジリスク娘のミルク,鸡蛇娘的乳汁
1284,ドラゴン娘のミルク,龙娘的乳汁
1285,サラマンダーのミルク,萨拉曼达的乳汁
1287,ゼラチナスキューブ娘のミルク,凝胶立方娘的乳汁
1288,妖鬼のミルク,妖鬼的乳汁
1289,虎娘のミルク,虎娘的乳汁
1290,ヴァンパイアのミルク,吸血鬼的乳汁
1291,ジェライラのミルク,杰莱拉的乳汁
1292,リボ・リボのミルク,莉波・莉波的乳汁
1293,アンフィルのミルク,安菲尔的乳汁
1294,ツィンケルのミルク,辛克尔的乳汁
1295,リリス＆リリムのミルク,莉莉斯和莉莉姆的乳汁
1296,エミリのミルク,艾米莉的乳汁
1297,カサンドラのミルク,卡桑德拉的乳汁
1298,ウィッチサキュバスのミルク,女巫魅魔的乳汁
1299,シーアネモネのミルク,海百合的乳汁
1300,水龍娘のミルク,水龙娘的乳汁
1301,マンタ娘のミルク,蝠鲼娘的乳汁
1302,イッカク娘のミルク,独角鲸娘的乳汁
1303,トリックフェアリーのミルク,捣蛋小仙子的乳汁
1304,アマゾネスエルフのミルク,亚马逊精灵的乳汁
1305,カーバンクル娘のミルク,卡班克尔娘的乳汁
1306,ジャイガンテック娘のミルク,巨人娘的乳汁
1307,クィーンフェアリーのミルク,妖精女王的乳汁
1308,クィーンエルフのミルク,精灵女王的乳汁
1309,フォレストアルラウネのミルク,森林阿娜温的乳汁
1310,フォレストドリアードのミルク,森林树精的乳汁
1311,ワルラウネのミルク,恶娜温的乳汁
1312,良いドリアードのミルク,善良树精的乳汁
