"产物ID","产物名称","产物种类","配方ID","合成方案","中文合成方案","中文产物名称"
"2362","投擲技の絶秘石","物品","3175","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2361「投擲技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2361「投掷技的大秘石」×2","投掷技的绝秘石"
"2365","鉄球技の秘石","物品","1701","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 718「流星の鉄球」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 718「流星制铁球」×1","铁球技的秘石"
"2366","鉄球技の大秘石","物品","1809","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2365「鉄球技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2365「铁球技的秘石」×2","铁球技的大秘石"
"2367","鉄球技の絶秘石","物品","3176","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2366「鉄球技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2366「铁球技的大秘石」×2","铁球技的绝秘石"
"2370","扇技の秘石","物品","1702","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 746「流星の扇」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 746「流星制扇」×1","扇技的秘石"
"2371","扇技の大秘石","物品","1810","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2370「扇技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2370「扇技的秘石」×2","扇技的大秘石"
"2372","扇技の絶秘石","物品","3177","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2371「扇技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2371「扇技的大秘石」×2","扇技的绝秘石"
"2375","銃技の秘石","物品","1703","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 909「ジブリール」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 909「吉普莉露」×1","铳技的秘石"
"2376","銃技の大秘石","物品","1811","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2375「銃技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2375「铳技的秘石」×2","铳技的大秘石"
"2377","銃技の絶秘石","物品","3178","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2376「銃技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2376「铳技的大秘石」×2","铳技的绝秘石"
"2380","多武器技の秘石","物品","1704","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 111「流星の剣」×2","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 111「流星制之剑」×2","多武器技的秘石"
"2381","多武器技の大秘石","物品","1812","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2380「多武器技の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2380「多武器技的秘石」×2","多武器技的大秘石"
"2382","多武器技の絶秘石","物品","3179","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2381「多武器技の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2381「多武器技的大秘石」×2","多武器技的绝秘石"
"2385","格闘の秘石","物品","1705","金币：1000；材料：物品 ID 91「空の秘石」×1；武器 ID 321「流星の爪」×1","金币：1000；材料：物品 ID 91「空秘石」×1；武器 ID 321「流星制之爪」×1","格斗的秘石"
"2386","格闘の大秘石","物品","1813","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2385「格闘の秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2385「格斗的秘石」×2","格斗的大秘石"
"2387","格闘の絶秘石","物品","3180","金币：30000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2386「格闘の大秘石」×2","金币：30000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2386「格斗的大秘石」×2","格斗的绝秘石"
"2390","短剣技使用可能の超秘石","物品","3076","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1628「シーフの悟り・短剣編」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1628「盗贼的领悟・短剑篇」×1","可以使用短剑技的超秘石"
"2391","剣技使用可能の超秘石","物品","3077","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1629「剣士の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1629「剑士的领悟」×1","可以使用剑技的超秘石"
"2392","尖剣技使用可能の超秘石","物品","3078","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1630「貴族の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1630「贵族的领悟」×1","可以使用尖剑技的超秘石"
"2393","刀技使用可能の超秘石","物品","3079","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1631「侍の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1631「武士的领悟」×1","可以使用刀技的超秘石"
"2394","槍技使用可能の超秘石","物品","3080","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1632「竜騎士の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1632「龙骑士的领悟」×1","可以使用枪技的超秘石"
"2395","斧技使用可能の超秘石","物品","3081","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1633「ミノタウロスの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1633「米诺陶洛斯的领悟」×1","可以使用斧技的超秘石"
"2396","棍技使用可能の超秘石","物品","3082","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1634「鬼神の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1634「鬼神的领悟」×1","可以使用棍技的超秘石"
"2397","鎌技使用可能の超秘石","物品","3083","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1635「死神の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1635「死神的领悟」×1","可以使用镰技的超秘石"
"2398","弓技使用可能の超秘石","物品","3084","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1636「狩人の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1636「猎人的领悟」×1","可以使用弓技的超秘石"
"2399","鞭技使用可能の超秘石","物品","3085","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1637「魔物使いの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1637「魔物使的领悟」×1","可以使用鞭技的超秘石"
"2400","投擲技使用可能の超秘石","物品","3086","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1638「冒険家の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1638「冒险家的领悟」×1","投掷技可用的超秘石"
"2401","鉄球技使用可能の超秘石","物品","3087","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1639「パワーファイターの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1639「力量战士的领悟」×1","铁球技可用的超秘石"
"2402","扇技使用可能の超秘石","物品","3088","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1640「踊り子の悟り・扇編」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1640「舞者的领悟・扇篇」×1","扇技可用的超秘石"
"2403","銃技使用可能の超秘石","物品","3089","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1641「ガンナーの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1641「铳手的领悟」×1","铳技可用的超秘石"
"2404","多武器技使用可能の超秘石","物品","3090","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1642「バトルマスターの悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1642「战斗大师的领悟」×1","多武器技可用的超秘石"
"2405","格闘使用可能の超秘石","物品","3091","金币：10000；材料：物品 ID 93「空の超秘石」×1；防具 ID 1643「武道家の悟り」×1","金币：10000；材料：物品 ID 93「空的超秘石」×1；防具 ID 1643「武道家的领悟」×1","格斗可用的超秘石"
"2451","魔を嫌う者の大秘石","物品","3012","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2450「魔を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2450「厌恶魔物者的秘石」×2","厌恶魔物者的大秘石"
"2456","緑を嫌う者の大秘石","物品","3013","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2455「緑を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2455「厌恶绿色者的秘石」×2","厌恶绿色者的大秘石"
"2461","海を嫌う者の大秘石","物品","3014","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2460「海を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2460「厌恶海洋者的秘石」×2","厌恶海洋者的大秘石"
"2466","牙を嫌う者の大秘石","物品","3015","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2465「牙を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2465「厌恶利齿者的秘石」×2","厌恶利齿者的大秘石"
"2471","羽を嫌う者の大秘石","物品","3016","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2470「羽を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2470「厌恶羽毛者的秘石」×2","厌恶羽毛者的大秘石"
"2476","死を嫌う者の大秘石","物品","3017","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2475「死を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2475「厌恶死亡者的秘石」×2","厌恶死亡者的大秘石"
"2481","無を嫌う者の大秘石","物品","3018","金币：10000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2480「無を嫌う者の秘石」×2","金币：10000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2480「厌恶虚无者的秘石」×2","厌恶虚无者的大秘石"
"2490","SPの大秘石","物品","1898","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2489「SPの秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2489「SP的秘石」×2","SP的大秘石"
"2491","SPの超秘石","物品","3021","金币：10000；材料：物品 ID 93「空の超秘石」×1；物品 ID 2490「SPの大秘石」×2","金币：10000；材料：物品 ID 93「空的超秘石」×1；物品 ID 2490「SP的大秘石」×2","SP的超秘石"
"2492","SPの絶秘石","物品","3336","金币：60000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2491「SPの超秘石」×2","金币：60000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2491「SP的超秘石」×2","SP的绝秘石"
"2493","SPの極秘石","物品","3363","金币：200000；材料：物品 ID 95「空の極秘石」×1；物品 ID 2492「SPの絶秘石」×2","金币：200000；材料：物品 ID 95「空的极秘石」×1；物品 ID 2492「SP的绝秘石」×2","SP的极秘石"
"2500","素早さの大秘石","物品","1903","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2499「素早さの秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2499「敏捷的秘石」×2","敏捷的大秘石"
"2501","素早さの超秘石","物品","3026","金币：10000；材料：物品 ID 93「空の超秘石」×1；物品 ID 2500「素早さの大秘石」×2","金币：10000；材料：物品 ID 93「空的超秘石」×1；物品 ID 2500「敏捷的大秘石」×2","敏捷的超秘石"
"2502","素早さの絶秘石","物品","3341","金币：60000；材料：物品 ID 94「空の絶秘石」×1；物品 ID 2501「素早さの超秘石」×2","金币：60000；材料：物品 ID 94「空的绝秘石」×1；物品 ID 2501「敏捷的超秘石」×2","敏捷的绝秘石"
"2503","素早さの極秘石","物品","3368","金币：200000；材料：物品 ID 95「空の極秘石」×1；物品 ID 2502「素早さの絶秘石」×2","金币：200000；材料：物品 ID 95「空的极秘石」×1；物品 ID 2502「敏捷的绝秘石」×2","敏捷的极秘石"
"2510","器用さの大秘石","物品","1904","金币：3000；材料：物品 ID 92「空の大秘石」×1；物品 ID 2509「器用さの秘石」×2","金币：3000；材料：物品 ID 92「空的大秘石」×1；物品 ID 2509「灵巧的秘石」×2","灵巧的大秘石"
